f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
10.4762 0.00214333 -90.0038 0 0 0.000238147 89.9969 0.445697 2.4295e-05 0 0 1 0 0 0 0.00361796 180 2.14333e-08 89.9962 1.1735e-11 90 1.01389e-09 -90 7.94066e-10 90.0005 1.11424e-05 179.999
10.7227 0.00219376 -90.0039 0 0 0.000243751 89.9969 0.445697 2.48667e-05 0 0 1 0 0 0 0.00361796 180 2.19376e-08 89.9961 1.20111e-11 90 1.03775e-09 -90 8.12751e-10 90.0005 1.11424e-05 179.999
10.975 0.00224538 -90.004 0 0 0.000249487 89.9968 0.445697 2.54518e-05 0 0 1 0 0 0 0.00361796 180 2.24538e-08 89.996 1.22937e-11 90 1.06217e-09 -90 8.31876e-10 90.0005 1.11424e-05 179.999
11.2332 0.00229822 -90.0041 0 0 0.000255358 89.9967 0.445697 2.60507e-05 0 0 1 0 0 0 0.00361796 180 2.29822e-08 89.9959 1.2583e-11 90 1.08716e-09 -90 8.51451e-10 90.0005 1.11424e-05 179.999
11.4976 0.0023523 -90.0042 0 0 0.000261367 89.9966 0.445697 2.66637e-05 0 0 1 0 0 0 0.00361796 180 2.3523e-08 89.9958 1.28791e-11 90 1.11274e-09 -90 8.71487e-10 90.0005 1.11424e-05 179.999
11.7681 0.00240765 -90.0043 0 0 0.000267517 89.9965 0.445697 2.72911e-05 0 0 1 0 0 0 0.00361796 180 2.40765e-08 89.9957 1.31822e-11 90 1.13893e-09 -90 8.91994e-10 90.0005 1.11424e-05 179.999
12.045 0.00246431 -90.0044 0 0 0.000273812 89.9965 0.445697 2.79333e-05 0 0 1 0 0 0 0.00361796 180 2.46431e-08 89.9956 1.34924e-11 90 1.16573e-09 -90 9.12983e-10 90.0005 1.11424e-05 179.999
12.3285 0.00252229 -90.0045 0 0 0.000280255 89.9964 0.445697 2.85906e-05 0 0 1 0 0 0 0.00361796 180 2.52229e-08 89.9955 1.38099e-11 90 1.19316e-09 -90 9.34467e-10 90.0006 1.11424e-05 179.999
12.6186 0.00258165 -90.0046 0 0 0.000286849 89.9963 0.445697 2.92634e-05 0 0 1 0 0 0 0.00361796 180 2.58165e-08 89.9954 1.41348e-11 90 1.22123e-09 -90 9.56456e-10 90.0006 1.11424e-05 179.999
12.9155 0.00264239 -90.0047 0 0 0.000293599 89.9962 0.445697 2.9952e-05 0 0 1 0 0 0 0.00361796 180 2.64239e-08 89.9953 1.44674e-11 90 1.24997e-09 -90 9.78962e-10 90.0006 1.11424e-05 179.999
13.2194 0.00270457 -90.0048 0 0 0.000300508 89.9961 0.445697 3.06568e-05 0 0 1 0 0 0 0.00361796 180 2.70457e-08 89.9952 1.48079e-11 90 1.27938e-09 -90 1.002e-09 90.0006 1.11424e-05 179.999
13.5305 0.00276821 -90.0049 0 0 0.000307579 89.996 0.445697 3.13782e-05 0 0 1 0 0 0 0.00361796 180 2.76821e-08 89.9951 1.51563e-11 90 1.30949e-09 -90 1.02558e-09 90.0006 1.11424e-05 179.999
13.8489 0.00283335 -90.005 0 0 0.000314817 89.9959 0.445697 3.21165e-05 0 0 1 0 0 0 0.00361796 180 2.83335e-08 89.995 1.55129e-11 90 1.3403e-09 -90 1.04971e-09 90.0006 1.11424e-05 179.999
14.1747 0.00290002 -90.0051 0 0 0.000322225 89.9958 0.445697 3.28723e-05 0 0 1 0 0 0 0.00361796 180 2.90002e-08 89.9949 1.5878e-11 90 1.37184e-09 -90 1.07441e-09 90.0006 1.11424e-05 179.999
14.5083 0.00296826 -90.0053 0 0 0.000329807 89.9957 0.445697 3.36458e-05 0 0 1 0 0 0 0.00361796 180 2.96826e-08 89.9947 1.62516e-11 90 1.40412e-09 -90 1.09969e-09 90.0007 1.11424e-05 179.999
14.8497 0.00303811 -90.0054 0 0 0.000337568 89.9956 0.445697 3.44375e-05 0 0 1 0 0 0 0.00361796 180 3.03811e-08 89.9946 1.6634e-11 90 1.43716e-09 -90 1.12557e-09 90.0007 1.11424e-05 179.999
15.1991 0.0031096 -90.0055 0 0 0.000345511 89.9955 0.445697 3.52478e-05 0 0 1 0 0 0 0.00361796 180 3.1096e-08 89.9945 1.70254e-11 90 1.47098e-09 -90 1.15205e-09 90.0007 1.11424e-05 179.998
15.5568 0.00318277 -90.0056 0 0 0.000353641 89.9954 0.445697 3.60773e-05 0 0 1 0 0 0 0.00361796 180 3.18277e-08 89.9944 1.74261e-11 90 1.50559e-09 -90 1.17916e-09 90.0007 1.11424e-05 179.998
15.9228 0.00325767 -90.0058 0 0 0.000361963 89.9953 0.445697 3.69262e-05 0 0 1 0 0 0 0.00361796 180 3.25767e-08 89.9942 1.78361e-11 90 1.54102e-09 -90 1.20691e-09 90.0007 1.11424e-05 179.998
16.2975 0.00333432 -90.0059 0 0 0.00037048 89.9952 0.445697 3.77951e-05 0 0 1 0 0 0 0.00361796 180 3.33432e-08 89.9941 1.82558e-11 90 1.57728e-09 -90 1.23531e-09 90.0007 1.11424e-05 179.998
16.681 0.00341278 -90.006 0 0 0.000379198 89.9951 0.445697 3.86845e-05 0 0 1 0 0 0 0.00361796 180 3.41278e-08 89.994 1.86854e-11 90 1.6144e-09 -90 1.26438e-09 90.0008 1.11424e-05 179.998
17.0735 0.00349309 -90.0062 0 0 0.000388121 89.995 0.445697 3.95947e-05 0 0 1 0 0 0 0.00361796 180 3.49309e-08 89.9938 1.91251e-11 90 1.65239e-09 -90 1.29413e-09 90.0008 1.11424e-05 179.998
17.4753 0.00357529 -90.0063 0 0 0.000397254 89.9949 0.445697 4.05264e-05 0 0 1 0 0 0 0.00361796 180 3.57529e-08 89.9937 1.95751e-11 90 1.69127e-09 -90 1.32458e-09 90.0008 1.11424e-05 179.998
17.8865 0.00365942 -90.0065 0 0 0.000406602 89.9947 0.445697 4.14801e-05 0 0 1 0 0 0 0.00361796 180 3.65942e-08 89.9935 2.00357e-11 90 1.73107e-09 -90 1.35575e-09 90.0008 1.11424e-05 179.998
18.3074 0.00374553 -90.0066 0 0 0.000416169 89.9946 0.445697 4.24561e-05 0 0 1 0 0 0 0.00361796 180 3.74553e-08 89.9934 2.05072e-11 90 1.7718e-09 -90 1.38765e-09 90.0008 1.11424e-05 179.998
18.7382 0.00383366 -90.0068 0 0 0.000425962 89.9945 0.445697 4.34552e-05 0 0 1 0 0 0 0.00361796 180 3.83366e-08 89.9932 2.09897e-11 90 1.81349e-09 -90 1.42031e-09 90.0009 1.11424e-05 179.998
19.1791 0.00392387 -90.0069 0 0 0.000435986 89.9944 0.445697 4.44777e-05 0 0 1 0 0 0 0.00361796 180 3.92387e-08 89.9931 2.14837e-11 90 1.85617e-09 -90 1.45373e-09 90.0009 1.11424e-05 179.998
19.6304 0.0040162 -90.0071 0 0 0.000446245 89.9942 0.445697 4.55243e-05 0 0 1 0 0 0 0.00361796 180 4.0162e-08 89.9929 2.19892e-11 90 1.89984e-09 -90 1.48794e-09 90.0009 1.11424e-05 179.998
20.0923 0.00411071 -90.0073 0 0 0.000456745 89.9941 0.445697 4.65956e-05 0 0 1 0 0 0 0.00361796 180 4.11071e-08 89.9927 2.25066e-11 90 1.94455e-09 -90 1.52295e-09 90.0009 1.11424e-05 179.998
20.5651 0.00420744 -90.0074 0 0 0.000467493 89.994 0.445697 4.7692e-05 0 0 1 0 0 0 0.00361796 180 4.20744e-08 89.9926 2.30362e-11 90 1.99031e-09 -90 1.55878e-09 90.0009 1.11424e-05 179.998
21.049 0.00430644 -90.0076 0 0 0.000478494 89.9938 0.445697 4.88143e-05 0 0 1 0 0 0 0.00361796 180 4.30644e-08 89.9924 2.35783e-11 90 2.03714e-09 -90 1.59546e-09 90.001 1.11424e-05 179.998
21.5443 0.00440778 -90.0078 0 0 0.000489753 89.9937 0.445697 4.99629e-05 0 0 1 0 0 0 0.00361796 180 4.40778e-08 89.9922 2.41331e-11 90 2.08508e-09 -90 1.63301e-09 90.001 1.11424e-05 179.998
22.0513 0.0045115 -90.008 0 0 0.000501278 89.9935 0.445697 5.11386e-05 0 0 1 0 0 0 0.00361796 180 4.5115e-08 89.992 2.4701e-11 90.0001 2.13414e-09 -90 1.67143e-09 90.001 1.11424e-05 179.998
22.5702 0.00461766 -90.0082 0 0 0.000513073 89.9934 0.445697 5.23419e-05 0 0 1 0 0 0 0.00361796 180 4.61766e-08 89.9918 2.52822e-11 90.0001 2.18436e-09 -90 1.71076e-09 90.001 1.11424e-05 179.998
23.1013 0.00472632 -90.0084 0 0 0.000525146 89.9932 0.445697 5.35736e-05 0 0 1 0 0 0 0.00361796 180 4.72632e-08 89.9916 2.58771e-11 90.0001 2.23576e-09 -90 1.75102e-09 90.0011 1.11424e-05 179.998
23.6449 0.00483753 -90.0086 0 0 0.000537504 89.9931 0.445697 5.48342e-05 0 0 1 0 0 0 0.00361796 180 4.83753e-08 89.9914 2.64861e-11 90.0001 2.28837e-09 -90 1.79222e-09 90.0011 1.11424e-05 179.998
24.2013 0.00495136 -90.0088 0 0 0.000550152 89.9929 0.445697 5.61245e-05 0 0 1 0 0 0 0.00361796 180 4.95136e-08 89.9912 2.71093e-11 90.0001 2.34222e-09 -90 1.8344e-09 90.0011 1.11424e-05 179.998
24.7708 0.00506787 -90.009 0 0 0.000563097 89.9927 0.445697 5.74452e-05 0 0 1 0 0 0 0.00361796 180 5.06787e-08 89.991 2.77472e-11 90.0001 2.39733e-09 -90 1.87756e-09 90.0011 1.11424e-05 179.998
25.3536 0.00518713 -90.0092 0 0 0.000576347 89.9926 0.445697 5.87969e-05 0 0 1 0 0 0 0.00361796 180 5.18713e-08 89.9908 2.84001e-11 90.0001 2.45374e-09 -90 1.92174e-09 90.0012 1.11424e-05 179.997
25.9502 0.00530919 -90.0094 0 0 0.000589909 89.9924 0.445697 6.01805e-05 0 0 1 0 0 0 0.00361796 180 5.30919e-08 89.9906 2.90684e-11 90.0001 2.51148e-09 -90 1.96696e-09 90.0012 1.11424e-05 179.997
26.5609 0.00543412 -90.0096 0 0 0.000603791 89.9922 0.445697 6.15966e-05 0 0 1 0 0 0 0.00361796 180 5.43412e-08 89.9904 2.97524e-11 90.0001 2.57058e-09 -90 2.01325e-09 90.0012 1.11424e-05 179.997
27.1859 0.00556199 -90.0098 0 0 0.000617998 89.992 0.445697 6.3046e-05 0 0 1 0 0 0 0.00361796 180 5.56199e-08 89.9902 3.04525e-11 90.0001 2.63107e-09 -90 2.06062e-09 90.0012 1.11424e-05 179.997
27.8256 0.00569287 -90.0101 0 0 0.000632541 89.9918 0.445697 6.45296e-05 0 0 1 0 0 0 0.00361796 180 5.69287e-08 89.9899 3.11691e-11 90.0001 2.69298e-09 -90.0001 2.10911e-09 90.0013 1.11424e-05 179.997
28.4804 0.00582682 -90.0103 0 0 0.000647425 89.9916 0.445697 6.6048e-05 0 0 1 0 0 0 0.00361796 180 5.82682e-08 89.9897 3.19025e-11 90.0001 2.75635e-09 -90.0001 2.15874e-09 90.0013 1.11424e-05 179.997
29.1505 0.00596394 -90.0106 0 0 0.000662659 89.9914 0.445697 6.76022e-05 0 0 1 0 0 0 0.00361796 180 5.96394e-08 89.9894 3.26532e-11 90.0001 2.82121e-09 -90.0001 2.20954e-09 90.0013 1.11424e-05 179.997
29.8365 0.00610427 -90.0108 0 0 0.000678253 89.9912 0.445697 6.91929e-05 0 0 1 0 0 0 0.00361796 180 6.10427e-08 89.9892 3.34216e-11 90.0001 2.88759e-09 -90.0001 2.26153e-09 90.0014 1.11424e-05 179.997
30.5386 0.00624791 -90.0111 0 0 0.000694212 89.991 0.445697 7.08211e-05 0 0 1 0 0 0 0.00361796 180 6.24791e-08 89.9889 3.42081e-11 90.0001 2.95554e-09 -90.0001 2.31475e-09 90.0014 1.11424e-05 179.997
31.2572 0.00639493 -90.0113 0 0 0.000710548 89.9908 0.445697 7.24876e-05 0 0 1 0 0 0 0.00361796 180 6.39493e-08 89.9887 3.5013e-11 90.0001 3.02509e-09 -90.0001 2.36921e-09 90.0014 1.11424e-05 179.997
31.9927 0.00654541 -90.0116 0 0 0.000727268 89.9906 0.445697 7.41933e-05 0 0 1 0 0 0 0.00361796 180 6.54541e-08 89.9884 3.58369e-11 90.0001 3.09627e-09 -90.0001 2.42496e-09 90.0015 1.11424e-05 179.997
32.7455 0.00669943 -90.0119 0 0 0.000744381 89.9904 0.445697 7.59392e-05 0 0 1 0 0 0 0.00361796 180 6.69943e-08 89.9881 3.66802e-11 90.0001 3.16913e-09 -90.0001 2.48203e-09 90.0015 1.11424e-05 179.997
33.516 0.00685708 -90.0121 0 0 0.000761897 89.9902 0.445697 7.77261e-05 0 0 1 0 0 0 0.00361796 180 6.85708e-08 89.9879 3.75433e-11 90.0001 3.2437e-09 -90.0001 2.54043e-09 90.0015 1.11424e-05 179.997
34.3047 0.00701843 -90.0124 0 0 0.000779826 89.9899 0.445697 7.95551e-05 0 0 1 0 0 0 0.00361796 180 7.01843e-08 89.9876 3.84267e-11 90.0001 3.32003e-09 -90.0001 2.60021e-09 90.0016 1.11424e-05 179.997
35.1119 0.00718358 -90.0127 0 0 0.000798176 89.9897 0.445697 8.14271e-05 0 0 1 0 0 0 0.00361796 180 7.18358e-08 89.9873 3.9331e-11 90.0001 3.39816e-09 -90.0001 2.66139e-09 90.0016 1.11424e-05 179.996
35.9381 0.00735262 -90.013 0 0 0.000816958 89.9894 0.445697 8.33431e-05 0 0 1 0 0 0 0.00361796 180 7.35262e-08 89.987 4.02565e-11 90.0001 3.47812e-09 -90.0001 2.72402e-09 90.0016 1.11424e-05 179.996
36.7838 0.00752563 -90.0133 0 0 0.000836181 89.9892 0.445697 8.53043e-05 0 0 1 0 0 0 0.00361796 180 7.52563e-08 89.9867 4.12037e-11 90.0001 3.55996e-09 -90.0001 2.78812e-09 90.0017 1.11424e-05 179.996
37.6494 0.00770272 -90.0136 0 0 0.000855858 89.9889 0.445697 8.73116e-05 0 0 1 0 0 0 0.00361796 180 7.70272e-08 89.9864 4.21733e-11 90.0001 3.64373e-09 -90.0001 2.85373e-09 90.0017 1.11424e-05 179.996
38.5353 0.00788397 -90.014 0 0 0.000875997 89.9887 0.445697 8.93661e-05 0 0 1 0 0 0 0.00361796 180 7.88397e-08 89.986 4.31657e-11 90.0001 3.72947e-09 -90.0001 2.92088e-09 90.0018 1.11424e-05 179.996
39.4421 0.00806949 -90.0143 0 0 0.00089661 89.9884 0.445697 9.1469e-05 0 0 1 0 0 0 0.00361796 180 8.06949e-08 89.9857 4.41814e-11 90.0001 3.81723e-09 -90.0001 2.98961e-09 90.0018 1.11424e-05 179.996
40.3702 0.00825937 -90.0146 0 0 0.000917708 89.9881 0.445697 9.36214e-05 0 0 1 0 0 0 0.00361796 180 8.25937e-08 89.9854 4.5221e-11 90.0001 3.90705e-09 -90.0001 3.05996e-09 90.0018 1.11424e-05 179.996
41.3201 0.00845372 -90.015 0 0 0.000939303 89.9879 0.445697 9.58244e-05 0 0 1 0 0 0 0.00361796 180 8.45372e-08 89.985 4.62851e-11 90.0001 3.99899e-09 -90.0001 3.13196e-09 90.0019 1.11424e-05 179.996
42.2924 0.00865265 -90.0153 0 0 0.000961405 89.9876 0.445697 9.80792e-05 0 0 1 0 0 0 0.00361796 180 8.65265e-08 89.9847 4.73743e-11 90.0001 4.09309e-09 -90.0001 3.20566e-09 90.0019 1.11424e-05 179.996
43.2876 0.00885625 -90.0157 0 0 0.000984028 89.9873 0.445697 0.000100387 0 0 1 0 0 0 0.00361796 180 8.85625e-08 89.9843 4.8489e-11 90.0001 4.1894e-09 -90.0001 3.28109e-09 90.002 1.11424e-05 179.996
44.3062 0.00906465 -90.016 0 0 0.00100718 89.987 0.445697 0.000102749 0 0 1 0 0 0 0.00361796 180 9.06465e-08 89.984 4.963e-11 90.0001 4.28799e-09 -90.0001 3.3583e-09 90.002 1.11424e-05 179.996
45.3488 0.00927795 -90.0164 0 0 0.00103088 89.9867 0.445697 0.000105167 0 0 1 0 0 0 0.00361796 180 9.27795e-08 89.9836 5.07979e-11 90.0001 4.38889e-09 -90.0001 3.43732e-09 90.0021 1.11424e-05 179.995
46.4159 0.00949627 -90.0168 0 0 0.00105514 89.9864 0.445697 0.000107642 0 0 1 0 0 0 0.00361796 180 9.49627e-08 89.9832 5.19932e-11 90.0001 4.49216e-09 -90.0001 3.51821e-09 90.0021 1.11424e-05 179.995
47.5081 0.00971973 -90.0172 0 0 0.00107997 89.986 0.445697 0.000110175 0 0 1 0 0 0 0.00361796 180 9.71973e-08 89.9828 5.32167e-11 90.0001 4.59787e-09 -90.0001 3.60099e-09 90.0022 1.11424e-05 179.995
48.626 0.00994844 -90.0176 0 0 0.00110538 89.9857 0.445697 0.000112767 0 0 1 0 0 0 0.00361796 180 9.94844e-08 89.9824 5.44689e-11 90.0001 4.70606e-09 -90.0001 3.68573e-09 90.0022 1.11424e-05 179.995
49.7702 0.0101825 -90.018 0 0 0.00113139 89.9854 0.445697 0.000115421 0 0 1 0 0 0 0.00361796 180 1.01825e-07 89.982 5.57506e-11 90.0001 4.8168e-09 -90.0001 3.77246e-09 90.0023 1.11424e-05 179.995
50.9414 0.0104221 -90.0184 0 0 0.00115802 89.985 0.445697 0.000118137 0 0 1 0 0 0 0.00361796 180 1.04221e-07 89.9816 5.70625e-11 90.0001 4.93014e-09 -90.0001 3.86123e-09 90.0023 1.11424e-05 179.995
52.1401 0.0106674 -90.0189 0 0 0.00118527 89.9847 0.445697 0.000120917 0 0 1 0 0 0 0.00361796 180 1.06674e-07 89.9811 5.84052e-11 90.0001 5.04615e-09 -90.0001 3.95209e-09 90.0024 1.11424e-05 179.995
53.367 0.0109184 -90.0193 0 0 0.00121316 89.9843 0.445697 0.000123762 0 0 1 0 0 0 0.00361796 180 1.09184e-07 89.9807 5.97796e-11 90.0001 5.16489e-09 -90.0001 4.04508e-09 90.0024 1.11424e-05 179.995
54.6228 0.0111753 -90.0198 0 0 0.0012417 89.984 0.445697 0.000126674 0 0 1 0 0 0 0.00361796 180 1.11753e-07 89.9802 6.11862e-11 90.0001 5.28643e-09 -90.0001 4.14027e-09 90.0025 1.11424e-05 179.995
55.9081 0.0114383 -90.0202 0 0 0.00127092 89.9836 0.445697 0.000129655 0 0 1 0 0 0 0.00361796 180 1.14383e-07 89.9798 6.2626e-11 90.0001 5.41082e-09 -90.0001 4.23769e-09 90.0025 1.11424e-05 179.994
57.2237 0.0117074 -90.0207 0 0 0.00130083 89.9832 0.445697 0.000132706 0 0 1 0 0 0 0.00361796 180 1.17074e-07 89.9793 6.40997e-11 90.0001 5.53815e-09 -90.0001 4.33741e-09 90.0026 1.11424e-05 179.994
58.5702 0.0119829 -90.0212 0 0 0.00133144 89.9828 0.445697 0.000135829 0 0 1 0 0 0 0.00361796 180 1.19829e-07 89.9788 6.5608e-11 90.0001 5.66846e-09 -90.0001 4.43947e-09 90.0027 1.11424e-05 179.994
59.9484 0.0122649 -90.0217 0 0 0.00136277 89.9824 0.445697 0.000139025 0 0 1 0 0 0 0.00361796 180 1.22649e-07 89.9783 6.71518e-11 90.0001 5.80185e-09 -90.0001 4.54394e-09 90.0027 1.11424e-05 179.994
61.3591 0.0125535 -90.0222 0 0 0.00139483 89.982 0.445697 0.000142296 0 0 1 0 0 0 0.00361796 180 1.25535e-07 89.9778 6.8732e-11 90.0001 5.93837e-09 -90.0001 4.65086e-09 90.0028 1.11424e-05 179.994
62.8029 0.0128489 -90.0227 0 0 0.00142766 89.9816 0.445697 0.000145645 0 0 1 0 0 0 0.00361796 180 1.28489e-07 89.9773 7.03493e-11 90.0001 6.07811e-09 -90.0001 4.7603e-09 90.0029 1.11424e-05 179.994
64.2807 0.0131513 -90.0233 0 0 0.00146125 89.9811 0.445697 0.000149072 0 0 1 0 0 0 0.00361796 180 1.31513e-07 89.9767 7.20047e-11 90.0001 6.22113e-09 -90.0001 4.87232e-09 90.0029 1.11424e-05 179.994
65.7933 0.0134607 -90.0238 0 0 0.00149564 89.9807 0.445697 0.000152579 0 0 1 0 0 0 0.00361796 180 1.34607e-07 89.9762 7.3699e-11 90.0002 6.36752e-09 -90.0001 4.98697e-09 90.003 1.11424e-05 179.993
67.3415 0.0137775 -90.0244 0 0 0.00153083 89.9802 0.445697 0.00015617 0 0 1 0 0 0 0.00361796 180 1.37775e-07 89.9756 7.54332e-11 90.0002 6.51736e-09 -90.0001 5.10432e-09 90.0031 1.11424e-05 179.993
68.9261 0.0141017 -90.025 0 0 0.00156685 89.9798 0.445697 0.000159845 0 0 1 0 0 0 0.00361796 180 1.41017e-07 89.975 7.72083e-11 90.0002 6.67072e-09 -90.0001 5.22443e-09 90.0031 1.11424e-05 179.993
70.548 0.0144335 -90.0255 0 0 0.00160372 89.9793 0.445697 0.000163606 0 0 1 0 0 0 0.00361796 180 1.44335e-07 89.9745 7.9025e-11 90.0002 6.82769e-09 -90.0001 5.34736e-09 90.0032 1.11424e-05 179.993
72.2081 0.0147731 -90.0261 0 0 0.00164146 89.9788 0.445697 0.000167456 0 0 1 0 0 0 0.00361796 180 1.47731e-07 89.9739 8.08846e-11 90.0002 6.98835e-09 -90.0001 5.47319e-09 90.0033 1.11424e-05 179.993
73.9072 0.0151208 -90.0268 0 0 0.00168008 89.9783 0.445697 0.000171396 0 0 1 0 0 0 0.00361796 180 1.51208e-07 89.9732 8.27879e-11 90.0002 7.15279e-09 -90.0001 5.60198e-09 90.0034 1.11424e-05 179.993
75.6463 0.0154766 -90.0274 0 0 0.00171962 89.9778 0.445697 0.000175429 0 0 1 0 0 0 0.00361796 180 1.54766e-07 89.9726 8.4736e-11 90.0002 7.3211e-09 -90.0001 5.7338e-09 90.0034 1.11424e-05 179.992
77.4264 0.0158407 -90.028 0 0 0.00176008 89.9773 0.445697 0.000179557 0 0 1 0 0 0 0.00361796 180 1.58407e-07 89.972 8.67299e-11 90.0002 7.49338e-09 -90.0001 5.86872e-09 90.0035 1.11424e-05 179.992
79.2483 0.0162135 -90.0287 0 0 0.0018015 89.9767 0.445697 0.000183783 0 0 1 0 0 0 0.00361796 180 1.62135e-07 89.9713 8.87707e-11 90.0002 7.6697e-09 -90.0001 6.00682e-09 90.0036 1.11424e-05 179.992
81.1131 0.016595 -90.0294 0 0 0.00184389 89.9762 0.445697 0.000188107 0 0 1 0 0 0 0.00361796 180 1.6595e-07 89.9706 9.08596e-11 90.0002 7.85018e-09 -90.0001 6.14817e-09 90.0037 1.11424e-05 179.992
83.0218 0.0169855 -90.0301 0 0 0.00188728 89.9756 0.445697 0.000192533 0 0 1 0 0 0 0.00361796 180 1.69855e-07 89.9699 9.29976e-11 90.0002 8.0349e-09 -90.0002 6.29284e-09 90.0038 1.11424e-05 179.992
84.9753 0.0173852 -90.0308 0 0 0.00193169 89.975 0.445697 0.000197064 0 0 1 0 0 0 0.00361796 180 1.73852e-07 89.9692 9.5186e-11 90.0002 8.22397e-09 -90.0002 6.44092e-09 90.0039 1.11424e-05 179.992
86.9749 0.0177943 -90.0315 0 0 0.00197714 89.9745 0.445697 0.000201701 0 0 1 0 0 0 0.00361796 180 1.77943e-07 89.9685 9.74258e-11 90.0002 8.41749e-09 -90.0002 6.59248e-09 90.004 1.11424e-05 179.991
89.0215 0.018213 -90.0322 0 0 0.00202367 89.9739 0.445697 0.000206447 0 0 1 0 0 0 0.00361796 180 1.8213e-07 89.9678 9.97183e-11 90.0002 8.61556e-09 -90.0002 6.74761e-09 90.0041 1.11424e-05 179.991
91.1163 0.0186416 -90.033 0 0 0.00207129 89.9732 0.445697 0.000211305 0 0 1 0 0 0 0.00361796 180 1.86416e-07 89.967 1.02065e-10 90.0002 8.8183e-09 -90.0002 6.90638e-09 90.0041 1.11424e-05 179.991
93.2603 0.0190802 -90.0338 0 0 0.00212002 89.9726 0.445697 0.000216277 0 0 1 0 0 0 0.00361796 180 1.90802e-07 89.9662 1.04466e-10 90.0002 9.0258e-09 -90.0002 7.0689e-09 90.0042 1.11424e-05 179.991
95.4548 0.0195292 -90.0346 0 0 0.00216991 89.972 0.445697 0.000221367 0 0 1 0 0 0 0.00361796 180 1.95292e-07 89.9654 1.06925e-10 90.0002 9.23819e-09 -90.0002 7.23524e-09 90.0043 1.11424e-05 179.99
97.701 0.0199887 -90.0354 0 0 0.00222097 89.9713 0.445697 0.000226576 0 0 1 0 0 0 0.00361796 180 1.99887e-07 89.9646 1.09441e-10 90.0002 9.45557e-09 -90.0002 7.40549e-09 90.0044 1.11424e-05 179.99
100 0.0204591 -90.0362 0 0 0.00227323 89.9706 0.445697 0.000231907 0 0 1 0 0 0 0.00361796 180 2.04591e-07 89.9638 1.12016e-10 90.0002 9.67807e-09 -90.0002 7.57975e-09 90.0046 1.11424e-05 179.99
102.353 0.0209405 -90.0371 0 0 0.00232672 89.9699 0.445697 0.000237364 0 0 1 0 0 0 0.00361796 180 2.09405e-07 89.9629 1.14652e-10 90.0002 9.9058e-09 -90.0002 7.75811e-09 90.0047 1.11424e-05 179.99
104.762 0.0214333 -90.0379 0 0 0.00238148 89.9692 0.445697 0.00024295 0 0 1 0 0 0 0.00361796 180 2.14333e-07 89.9621 1.1735e-10 90.0002 1.01389e-08 -90.0002 7.94066e-09 90.0048 1.11424e-05 179.99
107.227 0.0219376 -90.0388 0 0 0.00243751 89.9685 0.445697 0.000248667 0 0 1 0 0 0 0.00361796 180 2.19376e-07 89.9612 1.20111e-10 90.0002 1.03775e-08 -90.0002 8.12751e-09 90.0049 1.11424e-05 179.989
109.75 0.0224538 -90.0397 0 0 0.00249487 89.9678 0.445697 0.000254518 0 0 1 0 0 0 0.00361796 180 2.24538e-07 89.9603 1.22937e-10 90.0003 1.06217e-08 -90.0002 8.31876e-09 90.005 1.11424e-05 179.989
112.332 0.0229822 -90.0407 0 0 0.00255358 89.967 0.445697 0.000260507 0 0 1 0 0 0 0.00361796 180 2.29822e-07 89.9593 1.2583e-10 90.0003 1.08716e-08 -90.0002 8.51451e-09 90.0051 1.11424e-05 179.989
114.976 0.023523 -90.0416 0 0 0.00261367 89.9662 0.445697 0.000266637 0 0 1 0 0 0 0.00361796 180 2.3523e-07 89.9584 1.28791e-10 90.0003 1.11274e-08 -90.0002 8.71487e-09 90.0052 1.11424e-05 179.989
117.681 0.0240765 -90.0426 0 0 0.00267517 89.9654 0.445697 0.000272911 0 0 1 0 0 0 0.00361796 180 2.40765e-07 89.9574 1.31822e-10 90.0003 1.13893e-08 -90.0002 8.91994e-09 90.0054 1.11424e-05 179.988
120.45 0.0246431 -90.0436 0 0 0.00273812 89.9646 0.445697 0.000279333 0 0 1 0 0 0 0.00361796 180 2.46431e-07 89.9564 1.34924e-10 90.0003 1.16573e-08 -90.0002 9.12983e-09 90.0055 1.11424e-05 179.988
123.285 0.0252229 -90.0446 0 0 0.00280255 89.9638 0.445697 0.000285906 0 0 1 0 0 0 0.00361796 180 2.52229e-07 89.9554 1.38099e-10 90.0003 1.19316e-08 -90.0002 9.34467e-09 90.0056 1.11424e-05 179.988
126.186 0.0258165 -90.0457 0 0 0.0028685 89.9629 0.445697 0.000292634 0 0 1 0 0 0 0.00361796 180 2.58165e-07 89.9543 1.41348e-10 90.0003 1.22123e-08 -90.0002 9.56456e-09 90.0057 1.11424e-05 179.987
129.155 0.0264239 -90.0468 0 0 0.00293599 89.9621 0.445697 0.00029952 0 0 1 0 0 0 0.00361796 180 2.64239e-07 89.9532 1.44674e-10 90.0003 1.24997e-08 -90.0002 9.78962e-09 90.0059 1.11424e-05 179.987
