f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
3.43047e+09 0.00283688 -4.55747 0 0 0.456106 1.48068 0 0 0.0992014 86.0373 1 0 0.000953751 -79.9722 0 0 6.36992e-06 89.1659 4.45539e-05 -92.0996 3.01213e-05 90.9286 8.24862e-06 77.0893
3.51119e+09 0.00271599 -5.09014 0 0 0.456378 1.48383 0 0 0.0970935 85.4649 1 0 0.000932835 -80.1045 0 0 6.4142e-06 89.032 4.55761e-05 -92.0794 3.08477e-05 90.9676 8.50401e-06 77.1968
3.59381e+09 0.00260045 -5.62565 0 0 0.456651 1.4862 0 0 0.0950324 84.892 1 0 0.000912377 -80.2335 0 0 6.46184e-06 88.9069 4.6622e-05 -92.059 3.15919e-05 91.0034 8.76193e-06 77.3003
3.67838e+09 0.00249004 -6.16425 0 0 0.456925 1.48779 0 0 0.0930175 84.3183 1 0 0.000892366 -80.3592 0 0 6.51287e-06 88.7902 4.76921e-05 -92.0386 3.23543e-05 91.0363 9.02249e-06 77.4006
3.76494e+09 0.00238451 -6.70615 0 0 0.457199 1.48859 0 0 0.0910481 83.7438 1 0 0.000872793 -80.4818 0 0 6.56731e-06 88.6816 4.87871e-05 -92.0181 3.31353e-05 91.0663 9.28581e-06 77.4983
3.85353e+09 0.00228366 -7.25156 0 0 0.457474 1.48859 0 0 0.0891236 83.1682 1 0 0.000853648 -80.6015 0 0 6.62519e-06 88.5809 4.99074e-05 -91.9974 3.39354e-05 91.0937 9.55202e-06 77.594
3.94421e+09 0.00218728 -7.80068 0 0 0.457749 1.48779 0 0 0.0872433 82.5914 1 0 0.00083492 -80.7182 0 0 6.68657e-06 88.4877 5.10538e-05 -91.9765 3.47549e-05 91.1184 9.82125e-06 77.6883
4.03702e+09 0.00209516 -8.35369 0 0 0.458024 1.48621 0 0 0.0854065 82.0131 1 0 0.0008166 -80.8322 0 0 6.75146e-06 88.4017 5.22268e-05 -91.9556 3.55943e-05 91.1407 1.00936e-05 77.7816
4.13201e+09 0.00200712 -8.91076 0 0 0.458298 1.48383 0 0 0.0836125 81.4333 1 0 0.00079868 -80.9435 0 0 6.81991e-06 88.3227 5.34271e-05 -91.9344 3.6454e-05 91.1606 1.03693e-05 77.8743
4.22924e+09 0.00192297 -9.47206 0 0 0.458572 1.48067 0 0 0.0818608 80.8517 1 0 0.000781149 -81.0522 0 0 6.89196e-06 88.2504 5.46553e-05 -91.9132 3.73345e-05 91.1783 1.06484e-05 77.9668
4.32876e+09 0.00184254 -10.0377 0 0 0.458844 1.47674 0 0 0.0801505 80.2681 1 0 0.000763998 -81.1584 0 0 6.96766e-06 88.1845 5.59121e-05 -91.8918 3.82363e-05 91.1938 1.09311e-05 78.0594
4.43062e+09 0.00176566 -10.6079 0 0 0.459115 1.47204 0 0 0.0784811 79.6825 1 0 0.00074722 -81.2622 0 0 7.04703e-06 88.1247 5.71982e-05 -91.8702 3.91597e-05 91.2073 1.12176e-05 78.1524
4.53488e+09 0.00169218 -11.1826 0 0 0.459385 1.46658 0 0 0.0768518 79.0946 1 0 0.000730805 -81.3636 0 0 7.13014e-06 88.0708 5.85142e-05 -91.8485 4.01054e-05 91.2189 1.15079e-05 78.2462
4.64159e+09 0.00162194 -11.7621 0 0 0.459652 1.46039 0 0 0.075262 78.5042 1 0 0.000714745 -81.4626 0 0 7.21702e-06 88.0225 5.9861e-05 -91.8266 4.10738e-05 91.2286 1.18023e-05 78.3408
4.75081e+09 0.00155479 -12.3464 0 0 0.459918 1.45347 0 0 0.073711 77.9113 1 0 0.000699031 -81.5594 0 0 7.30773e-06 87.9795 6.12392e-05 -91.8046 4.20654e-05 91.2365 1.2101e-05 78.4365
4.8626e+09 0.00149061 -12.9355 0 0 0.46018 1.44584 0 0 0.0721981 77.3156 1 0 0.000683657 -81.654 0 0 7.40232e-06 87.9415 6.26496e-05 -91.7825 4.30807e-05 91.2428 1.24041e-05 78.5335
4.97702e+09 0.00142925 -13.5295 0 0 0.460441 1.43753 0 0 0.0707227 76.7171 1 0 0.000668614 -81.7464 0 0 7.50085e-06 87.9084 6.4093e-05 -91.7602 4.41203e-05 91.2474 1.27119e-05 78.632
5.09414e+09 0.00137059 -14.1286 0 0 0.460698 1.42854 0 0 0.069284 76.1155 1 0 0.000653895 -81.8367 0 0 7.60335e-06 87.8798 6.55701e-05 -91.7378 4.51847e-05 91.2506 1.30244e-05 78.7319
5.21401e+09 0.00131452 -14.7326 0 0 0.460952 1.41891 0 0 0.0678815 75.5107 1 0 0.000639493 -81.9248 0 0 7.70991e-06 87.8556 6.70818e-05 -91.7153 4.62745e-05 91.2523 1.33419e-05 78.8335
5.3367e+09 0.00126091 -15.3416 0 0 0.461202 1.40866 0 0 0.0665145 74.9027 1 0 0.000625399 -82.0108 0 0 7.82057e-06 87.8355 6.8629e-05 -91.6927 4.73902e-05 91.2526 1.36646e-05 78.9368
5.46228e+09 0.00120965 -15.9556 0 0 0.46145 1.3978 0 0 0.0651823 74.2912 1 0 0.000611609 -82.0947 0 0 7.93539e-06 87.8192 7.02124e-05 -91.67 4.85324e-05 91.2516 1.39928e-05 79.0418
5.59081e+09 0.00116065 -16.5746 0 0 0.461693 1.38637 0 0 0.0638843 73.6762 1 0 0.000598114 -82.1765 0 0 8.05445e-06 87.8066 7.18329e-05 -91.6472 4.97017e-05 91.2495 1.43265e-05 79.1487
5.72237e+09 0.00111379 -17.1985 0 0 0.461932 1.37439 0 0 0.0626198 73.0576 1 0 0.000584909 -82.2562 0 0 8.1778e-06 87.7974 7.34915e-05 -91.6243 5.08987e-05 91.2461 1.4666e-05 79.2573
5.85702e+09 0.00106899 -17.8274 0 0 0.462168 1.36189 0 0 0.0613882 72.4352 1 0 0.000571986 -82.3339 0 0 8.30552e-06 87.7915 7.51891e-05 -91.6014 5.21241e-05 91.2417 1.50116e-05 79.3677
5.99484e+09 0.00102615 -18.461 0 0 0.462399 1.3489 0 0 0.0601889 71.8091 1 0 0.00055934 -82.4094 0 0 8.43768e-06 87.7886 7.69265e-05 -91.5784 5.33785e-05 91.2363 1.53635e-05 79.48
6.13591e+09 0.000985192 -19.0994 0 0 0.462626 1.33544 0 0 0.0590212 71.179 1 0 0.000546966 -82.4829 0 0 8.57435e-06 87.7886 7.87048e-05 -91.5553 5.46625e-05 91.2299 1.57219e-05 79.5939
6.28029e+09 0.000946021 -19.7425 0 0 0.462848 1.32153 0 0 0.0578845 70.5449 1 0 0.000534856 -82.5542 0 0 8.7156e-06 87.7912 8.0525e-05 -91.5323 5.59769e-05 91.2226 1.6087e-05 79.7096
6.42807e+09 0.000908561 -20.3901 0 0 0.463066 1.30722 0 0 0.0567782 69.9068 1 0 0.000523006 -82.6235 0 0 8.86152e-06 87.7964 8.2388e-05 -91.5092 5.73222e-05 91.2144 1.64592e-05 79.8269
6.57933e+09 0.000872737 -21.0421 0 0 0.463279 1.29252 0 0 0.0557017 69.2646 1 0 0.000511409 -82.6906 0 0 9.01219e-06 87.8038 8.42949e-05 -91.4861 5.86992e-05 91.2055 1.68385e-05 79.9459
6.73415e+09 0.000838476 -21.6984 0 0 0.463487 1.27747 0 0 0.0546545 68.6183 1 0 0.000500061 -82.7555 0 0 9.16768e-06 87.8134 8.62467e-05 -91.4631 6.01087e-05 91.1959 1.72253e-05 80.0663
6.89261e+09 0.000805708 -22.3588 0 0 0.463691 1.26209 0 0 0.0536358 67.9678 1 0 0.000488957 -82.8182 0 0 9.32809e-06 87.825 8.82445e-05 -91.4401 6.15513e-05 91.1855 1.76199e-05 80.1882
7.0548e+09 0.000774365 -23.0232 0 0 0.463889 1.24641 0 0 0.0526452 67.3132 1 0 0.00047809 -82.8788 0 0 9.4935e-06 87.8384 9.02894e-05 -91.4171 6.30279e-05 91.1746 1.80225e-05 80.3114
7.22081e+09 0.000744386 -23.6913 0 0 0.464083 1.23047 0 0 0.051682 66.6544 1 0 0.000467457 -82.9371 0 0 9.66401e-06 87.8536 9.23825e-05 -91.3942 6.45391e-05 91.163 1.84333e-05 80.4359
7.39072e+09 0.000715708 -24.3631 0 0 0.464272 1.21427 0 0 0.0507457 65.9915 1 0 0.000457052 -82.9932 0 0 9.83971e-06 87.8703 9.45251e-05 -91.3713 6.60859e-05 91.151 1.88527e-05 80.5616
7.56463e+09 0.000688274 -25.0381 0 0 0.464456 1.19786 0 0 0.0498358 65.3244 1 0 0.000446871 -83.0469 0 0 1.00207e-05 87.8885 9.67182e-05 -91.3485 6.76689e-05 91.1384 1.92809e-05 80.6882
7.74264e+09 0.000662028 -25.7163 0 0 0.464635 1.18126 0 0 0.0489516 64.6533 1 0 0.000436909 -83.0984 0 0 1.02071e-05 87.908 9.89631e-05 -91.3259 6.92891e-05 91.1254 1.97181e-05 80.8158
7.92483e+09 0.000636917 -26.3974 0 0 0.464809 1.16449 0 0 0.0480926 63.9782 1 0 0.000427162 -83.1476 0 0 1.03989e-05 87.9287 0.000101261 -91.3033 7.09473e-05 91.1121 2.01648e-05 80.9443
8.11131e+09 0.00061289 -27.0811 0 0 0.464979 1.14758 0 0 0.0472583 63.2991 1 0 0.000417625 -83.1943 0 0 1.05964e-05 87.9505 0.000103613 -91.2809 7.26444e-05 91.0983 2.06211e-05 81.0734
8.30218e+09 0.000589898 -27.7672 0 0 0.465143 1.13055 0 0 0.0464482 62.6161 1 0 0.000408293 -83.2387 0 0 1.07995e-05 87.9732 0.000106021 -91.2586 7.43812e-05 91.0842 2.10874e-05 81.2032
8.49753e+09 0.000567896 -28.4553 0 0 0.465302 1.11343 0 0 0.0456617 61.9294 1 0 0.000399164 -83.2807 0 0 1.10085e-05 87.9969 0.000108486 -91.2364 7.61588e-05 91.0699 2.15639e-05 81.3334
8.69749e+09 0.000546838 -29.1453 0 0 0.465457 1.09623 0 0 0.0448983 61.239 1 0 0.000390232 -83.3202 0 0 1.12233e-05 88.0214 0.000111009 -91.2144 7.79779e-05 91.0553 2.2051e-05 81.464
8.90215e+09 0.000526682 -29.8368 0 0 0.465607 1.07898 0 0 0.0441575 60.5451 1 0 0.000381493 -83.3572 0 0 1.14443e-05 88.0465 0.000113591 -91.1926 7.98397e-05 91.0405 2.2549e-05 81.5948
9.11163e+09 0.000507388 -30.5294 0 0 0.465753 1.0617 0 0 0.0434388 59.8478 1 0 0.000372944 -83.3917 0 0 1.16714e-05 88.0723 0.000116235 -91.1709 8.1745e-05 91.0255 2.30581e-05 81.7258
9.32603e+09 0.000488917 -31.2229 0 0 0.465894 1.04442 0 0 0.0427417 59.1473 1 0 0.000364581 -83.4237 0 0 1.19047e-05 88.0986 0.000118941 -91.1495 8.36949e-05 91.0103 2.35788e-05 81.8568
9.54548e+09 0.000471232 -31.9169 0 0 0.46603 1.02713 0 0 0.0420658 58.4437 1 0 0.0003564 -83.4531 0 0 1.21445e-05 88.1254 0.000121711 -91.1282 8.56905e-05 90.995 2.41113e-05 81.9878
9.7701e+09 0.000454298 -32.6111 0 0 0.466162 1.00988 0 0 0.0414104 57.7372 1 0 0.000348397 -83.4798 0 0 1.23909e-05 88.1526 0.000124547 -91.1072 8.77327e-05 90.9796 2.46559e-05 82.1185
1e+10 0.000438079 -33.3052 0 0 0.466289 0.992665 0 0 0.0407753 57.0281 1 0 0.000340569 -83.504 0 0 1.26439e-05 88.1801 0.000127449 -91.0863 8.98227e-05 90.9641 2.52131e-05 82.249
1.02353e+10 0.000422545 -33.9987 0 0 0.466412 0.97551 0 0 0.0401598 56.3164 1 0 0.000332912 -83.5255 0 0 1.29038e-05 88.2079 0.00013042 -91.0657 9.19617e-05 90.9486 2.5783e-05 82.3791
1.04762e+10 0.000407665 -34.6914 0 0 0.466531 0.958429 0 0 0.0395635 55.6026 1 0 0.000325422 -83.5442 0 0 1.31706e-05 88.2359 0.000133462 -91.0453 9.41506e-05 90.9331 2.63662e-05 82.5086
1.07227e+10 0.000393408 -35.3827 0 0 0.466646 0.941435 0 0 0.0389861 54.8867 1 0 0.000318097 -83.5603 0 0 1.34445e-05 88.2641 0.000136575 -91.0252 9.63908e-05 90.9175 2.69629e-05 82.6377
1.0975e+10 0.000379746 -36.0725 0 0 0.466756 0.924542 0 0 0.0384269 54.169 1 0 0.000310933 -83.5736 0 0 1.37257e-05 88.2924 0.000139762 -91.0053 9.86834e-05 90.902 2.75735e-05 82.766
1.12332e+10 0.000366653 -36.7603 0 0 0.466863 0.907762 0 0 0.0378856 53.4498 1 0 0.000303926 -83.5841 0 0 1.40142e-05 88.3207 0.000143025 -90.9856 0.00010103 90.8865 2.81983e-05 82.8936
1.14976e+10 0.000354102 -37.4456 0 0 0.466966 0.891108 0 0 0.0373618 52.7294 1 0 0.000297073 -83.5918 0 0 1.43104e-05 88.3491 0.000146364 -90.9662 0.000103431 90.871 2.88378e-05 83.0204
1.17681e+10 0.00034207 -38.1282 0 0 0.467066 0.874589 0 0 0.036855 52.0081 1 0 0.000290372 -83.5966 0 0 1.46143e-05 88.3774 0.000149783 -90.947 0.000105888 90.8556 2.94922e-05 83.1462
1.2045e+10 0.000330532 -38.8077 0 0 0.467161 0.858215 0 0 0.0363647 51.286 1 0 0.000283818 -83.5986 0 0 1.4926e-05 88.4057 0.000153282 -90.9281 0.000108403 90.8402 3.01621e-05 83.2711
1.23285e+10 0.000319466 -39.4836 0 0 0.467253 0.841997 0 0 0.0358907 50.5636 1 0 0.00027741 -83.5977 0 0 1.52459e-05 88.434 0.000156864 -90.9095 0.000110976 90.825 3.08477e-05 83.3949
1.26186e+10 0.000308851 -40.1556 0 0 0.467342 0.825941 0 0 0.0354324 49.8411 1 0 0.000271143 -83.5938 0 0 1.55739e-05 88.462 0.000160531 -90.8912 0.00011361 90.8099 3.15495e-05 83.5177
1.29155e+10 0.000298666 -40.8233 0 0 0.467427 0.810057 0 0 0.0349894 49.1188 1 0 0.000265016 -83.587 0 0 1.59104e-05 88.49 0.000164284 -90.8731 0.000116306 90.7948 3.22679e-05 83.6392
1.32194e+10 0.000288892 -41.4864 0 0 0.467509 0.79435 0 0 0.0345614 48.397 1 0 0.000259025 -83.5771 0 0 1.62555e-05 88.5177 0.000168126 -90.8553 0.000119064 90.7799 3.30033e-05 83.7595
1.35305e+10 0.00027951 -42.1443 0 0 0.467588 0.778828 0 0 0.034148 47.6761 1 0 0.000253167 -83.5643 0 0 1.66093e-05 88.5453 0.000172059 -90.8377 0.000121887 90.7652 3.37562e-05 83.8786
1.38489e+10 0.000270502 -42.7969 0 0 0.467664 0.763496 0 0 0.0337487 46.9563 1 0 0.000247439 -83.5484 0 0 1.69722e-05 88.5727 0.000176085 -90.8205 0.000124776 90.7506 3.45269e-05 83.9963
1.41747e+10 0.000261852 -43.4437 0 0 0.467737 0.748359 0 0 0.0333632 46.238 1 0 0.00024184 -83.5294 0 0 1.73442e-05 88.5998 0.000180206 -90.8035 0.000127733 90.7361 3.53158e-05 84.1127
1.45083e+10 0.000253543 -44.0843 0 0 0.467807 0.733421 0 0 0.0329911 45.5215 1 0 0.000236365 -83.5073 0 0 1.77256e-05 88.6266 0.000184424 -90.7867 0.000130759 90.7218 3.61236e-05 84.2277
1.48497e+10 0.000245559 -44.7184 0 0 0.467874 0.718687 0 0 0.0326321 44.8072 1 0 0.000231014 -83.482 0 0 1.81165e-05 88.6532 0.000188742 -90.7703 0.000133856 90.7076 3.69505e-05 84.3412
1.51991e+10 0.000237886 -45.3457 0 0 0.467939 0.70416 0 0 0.0322857 44.0953 1 0 0.000225781 -83.4536 0 0 1.85173e-05 88.6795 0.000193162 -90.7541 0.000137026 90.6937 3.77971e-05 84.4533
1.55568e+10 0.000230511 -45.9657 0 0 0.468001 0.689843 0 0 0.0319517 43.3862 1 0 0.000220667 -83.4219 0 0 1.8928e-05 88.7054 0.000197686 -90.7383 0.000140269 90.6799 3.86638e-05 84.5638
1.59228e+10 0.000223419 -46.5783 0 0 0.46806 0.675738 0 0 0.0316296 42.6801 1 0 0.000215667 -83.3871 0 0 1.9349e-05 88.7311 0.000202317 -90.7226 0.000143589 90.6663 3.95512e-05 84.6728
1.62975e+10 0.000216597 -47.183 0 0 0.468117 0.661847 0 0 0.0313191 41.9774 1 0 0.00021078 -83.3489 0 0 1.97805e-05 88.7564 0.000207058 -90.7073 0.000146986 90.6528 4.04597e-05 84.7803
1.6681e+10 0.000210035 -47.7796 0 0 0.468172 0.648173 0 0 0.0310199 41.2784 1 0 0.000206003 -83.3074 0 0 2.02226e-05 88.7814 0.00021191 -90.6922 0.000150464 90.6396 4.13898e-05 84.8863
1.70735e+10 0.00020372 -48.3678 0 0 0.468224 0.634716 0 0 0.0307317 40.5835 1 0 0.000201333 -83.2625 0 0 2.06757e-05 88.8061 0.000216877 -90.6775 0.000154022 90.6265 4.23421e-05 84.9906
1.74753e+10 0.00019764 -48.9472 0 0 0.468275 0.621476 0 0 0.030454 39.8928 1 0 0.000196769 -83.2143 0 0 2.114e-05 88.8304 0.000221961 -90.6629 0.000157664 90.6137 4.33171e-05 85.0934
1.78865e+10 0.000191787 -49.5176 0 0 0.468323 0.608456 0 0 0.0301866 39.2067 1 0 0.000192308 -83.1626 0 0 2.16157e-05 88.8543 0.000227165 -90.6487 0.000161391 90.601 4.43152e-05 85.1945
1.83074e+10 0.000186149 -50.0788 0 0 0.468369 0.595654 0 0 0.0299292 38.5254 1 0 0.000187948 -83.1075 0 0 2.21031e-05 88.8779 0.000232492 -90.6347 0.000165206 90.5886 4.53372e-05 85.2941
1.87382e+10 0.000180717 -50.6304 0 0 0.468414 0.583071 0 0 0.0296815 37.8493 1 0 0.000183687 -83.0489 0 0 2.26024e-05 88.9012 0.000237945 -90.621 0.00016911 90.5763 4.63835e-05 85.392
1.91791e+10 0.000175482 -51.1722 0 0 0.468456 0.570706 0 0 0.0294431 37.1785 1 0 0.000179522 -82.9867 0 0 2.3114e-05 88.924 0.000243526 -90.6075 0.000173106 90.5643 4.74547e-05 85.4884
1.96304e+10 0.000170435 -51.7041 0 0 0.468497 0.558559 0 0 0.0292138 36.5134 1 0 0.000175452 -82.921 0 0 2.36381e-05 88.9465 0.00024924 -90.5943 0.000177195 90.5524 4.85515e-05 85.5831
2.00923e+10 0.000165569 -52.2257 0 0 0.468536 0.546629 0 0 0.0289932 35.8542 1 0 0.000171475 -82.8516 0 0 2.41749e-05 88.9686 0.000255087 -90.5813 0.000181381 90.5407 4.96743e-05 85.6762
2.05651e+10 0.000160875 -52.7368 0 0 0.468573 0.534914 0 0 0.0287812 35.2011 1 0 0.000167588 -82.7786 0 0 2.47248e-05 88.9904 0.000261073 -90.5686 0.000185664 90.5293 5.08239e-05 85.7677
2.1049e+10 0.000156346 -53.2373 0 0 0.468609 0.523414 0 0 0.0285773 34.5543 1 0 0.00016379 -82.7018 0 0 2.52881e-05 89.0118 0.0002672 -90.5562 0.000190048 90.518 5.20008e-05 85.8576
2.15443e+10 0.000151975 -53.727 0 0 0.468644 0.512126 0 0 0.0283813 33.914 1 0 0.000160078 -82.6213 0 0 2.58651e-05 89.0328 0.000273471 -90.544 0.000194535 90.507 5.32057e-05 85.9459
2.20513e+10 0.000147755 -54.2057 0 0 0.468676 0.50105 0 0 0.028193 33.2804 1 0 0.000156451 -82.537 0 0 2.64561e-05 89.0534 0.000279891 -90.532 0.000199127 90.4961 5.44393e-05 86.0326
2.25702e+10 0.000143679 -54.6733 0 0 0.468708 0.490183 0 0 0.0280121 32.6538 1 0 0.000152907 -82.4489 0 0 2.70613e-05 89.0737 0.000286461 -90.5203 0.000203827 90.4855 5.57022e-05 86.1177
2.31013e+10 0.000139742 -55.1295 0 0 0.468738 0.479524 0 0 0.0278384 32.0343 1 0 0.000149444 -82.3568 0 0 2.76812e-05 89.0936 0.000293187 -90.5088 0.000208637 90.475 5.69952e-05 86.2012
2.36449e+10 0.000135938 -55.5743 0 0 0.468767 0.46907 0 0 0.0276715 31.4219 1 0 0.00014606 -82.2608 0 0 2.83161e-05 89.1131 0.000300071 -90.4975 0.00021356 90.4647 5.83189e-05 86.2832
2.42013e+10 0.000132261 -56.0074 0 0 0.468794 0.458819 0 0 0.0275114 30.817 1 0 0.000142754 -82.1608 0 0 2.89663e-05 89.1323 0.000307118 -90.4865 0.000218599 90.4546 5.9674e-05 86.3637
2.47708e+10 0.000128706 -56.4289 0 0 0.46882 0.448769 0 0 0.0273576 30.2196 1 0 0.000139524 -82.0567 0 0 2.96322e-05 89.1511 0.00031433 -90.4757 0.000223755 90.4448 6.10614e-05 86.4426
2.53536e+10 0.000125268 -56.8385 0 0 0.468846 0.438918 0 0 0.02721 29.6298 1 0 0.000136368 -81.9485 0 0 3.03141e-05 89.1696 0.000321713 -90.4652 0.000229033 90.4351 6.24817e-05 86.52
2.59502e+10 0.000121942 -57.2362 0 0 0.46887 0.429263 0 0 0.0270684 29.0478 1 0 0.000133285 -81.8361 0 0 3.10124e-05 89.1877 0.00032927 -90.4548 0.000234435 90.4256 6.39357e-05 86.5959
2.65609e+10 0.000118724 -57.6219 0 0 0.468893 0.419801 0 0 0.0269326 28.4737 1 0 0.000130272 -81.7196 0 0 3.17274e-05 89.2054 0.000337004 -90.4447 0.000239964 90.4162 6.54242e-05 86.6704
2.71859e+10 0.000115609 -57.9955 0 0 0.468915 0.410529 0 0 0.0268023 27.9075 1 0 0.000127329 -81.5987 0 0 3.24597e-05 89.2228 0.000344922 -90.4347 0.000245623 90.4071 6.69481e-05 86.7433
2.78256e+10 0.000112593 -58.3568 0 0 0.468936 0.401446 0 0 0.0266773 27.3493 1 0 0.000124454 -81.4735 0 0 3.32095e-05 89.2399 0.000353025 -90.425 0.000251414 90.3982 6.85081e-05 86.8149
2.84804e+10 0.000109672 -58.7059 0 0 0.468956 0.392549 0 0 0.0265575 26.7992 1 0 0.000121646 -81.3439 0 0 3.39772e-05 89.2566 0.00036132 -90.4155 0.000257342 90.3894 7.01052e-05 86.8849
2.91505e+10 0.000106843 -59.0427 0 0 0.468975 0.383834 0 0 0.0264426 26.2572 1 0 0.000118902 -81.2098 0 0 3.47634e-05 89.273 0.00036981 -90.4062 0.000263409 90.3808 7.174e-05 86.9536
2.98365e+10 0.000104102 -59.3671 0 0 0.468994 0.375299 0 0 0.0263325 25.7234 1 0 0.000116222 -81.0712 0 0 3.55683e-05 89.289 0.0003785 -90.3971 0.000269618 90.3724 7.34137e-05 87.0209
3.05386e+10 0.000101446 -59.6791 0 0 0.469011 0.366941 0 0 0.026227 25.1978 1 0 0.000113604 -80.928 0 0 3.63925e-05 89.3048 0.000387395 -90.3882 0.000275973 90.3641 7.5127e-05 87.0869
3.12572e+10 9.88713e-05 -59.9786 0 0 0.469028 0.358758 0 0 0.0261258 24.6805 1 0 0.000111047 -80.7801 0 0 3.72363e-05 89.3202 0.000396499 -90.3794 0.000282477 90.356 7.68809e-05 87.1515
3.19927e+10 9.63747e-05 -60.2655 0 0 0.469044 0.350746 0 0 0.026029 24.1714 1 0 0.000108549 -80.6274 0 0 3.81003e-05 89.3353 0.000405818 -90.3709 0.000289135 90.3481 7.86764e-05 87.2147
3.27455e+10 9.39535e-05 -60.54 0 0 0.46906 0.342903 0 0 0.0259361 23.6705 1 0 0.00010611 -80.47 0 0 3.8985e-05 89.3501 0.000415356 -90.3625 0.000295948 90.3403 8.05144e-05 87.2767
3.3516e+10 9.16049e-05 -60.8018 0 0 0.469074 0.335225 0 0 0.0258472 23.1779 1 0 0.000103727 -80.3077 0 0 3.98907e-05 89.3645 0.000425119 -90.3544 0.000302922 90.3328 8.23959e-05 87.3373
3.43047e+10 8.93263e-05 -61.051 0 0 0.469089 0.32771 0 0 0.0257621 22.6936 1 0 0.0001014 -80.1405 0 0 4.0818e-05 89.3787 0.000435112 -90.3464 0.00031006 90.3253 8.4322e-05 87.3967
3.51119e+10 8.71151e-05 -61.2876 0 0 0.469102 0.320355 0 0 0.0256806 22.2175 1 0 9.91268e-05 -79.9682 0 0 4.17673e-05 89.3926 0.000445341 -90.3385 0.000317366 90.3181 8.62936e-05 87.4549
3.59381e+10 8.49689e-05 -61.5116 0 0 0.469115 0.313158 0 0 0.0256025 21.7495 1 0 9.6907e-05 -79.7908 0 0 4.27393e-05 89.4062 0.00045581 -90.3309 0.000324843 90.3109 8.83119e-05 87.5118
3.67838e+10 8.28854e-05 -61.7229 0 0 0.469127 0.306114 0 0 0.0255278 21.2897 1 0 9.47392e-05 -79.6082 0 0 4.37344e-05 89.4195 0.000466526 -90.3234 0.000332496 90.304 9.03779e-05 87.5675
3.76494e+10 8.08624e-05 -61.9216 0 0 0.469139 0.299223 0 0 0.0254562 20.8381 1 0 9.26223e-05 -79.4204 0 0 4.47531e-05 89.4325 0.000477494 -90.3161 0.000340328 90.2971 9.24929e-05 87.622
3.85353e+10 7.88978e-05 -62.1076 0 0 0.46915 0.29248 0 0 0.0253878 20.3945 1 0 9.0555e-05 -79.2273 0 0 4.57961e-05 89.4452 0.000488721 -90.3089 0.000348345 90.2905 9.46578e-05 87.6754
3.94421e+10 7.69895e-05 -62.2809 0 0 0.469161 0.285883 0 0 0.0253222 19.9589 1 0 8.85363e-05 -79.0287 0 0 4.68638e-05 89.4577 0.000500212 -90.3019 0.000356551 90.2839 9.68739e-05 87.7276
4.03702e+10 7.51356e-05 -62.4415 0 0 0.469171 0.279429 0 0 0.0252595 19.5313 1 0 8.65652e-05 -78.8247 0 0 4.79569e-05 89.4699 0.000511973 -90.2951 0.000364949 90.2775 9.91424e-05 87.7788
4.13201e+10 7.33344e-05 -62.5895 0 0 0.469181 0.273116 0 0 0.0251995 19.1116 1 0 8.46405e-05 -78.615 0 0 4.90759e-05 89.4818 0.000524012 -90.2884 0.000373545 90.2713 0.000101464 87.8288
4.22924e+10 7.15841e-05 -62.7248 0 0 0.46919 0.26694 0 0 0.0251421 18.6997 1 0 8.27613e-05 -78.3997 0 0 5.02215e-05 89.4935 0.000536334 -90.2818 0.000382342 90.2652 0.000103841 87.8777
4.32876e+10 6.98829e-05 -62.8474 0 0 0.469199 0.260899 0 0 0.0250872 18.2956 1 0 8.09266e-05 -78.1787 0 0 5.13942e-05 89.5049 0.000548946 -90.2754 0.000391347 90.2592 0.000106275 87.9256
4.43062e+10 6.82292e-05 -62.9573 0 0 0.469207 0.254991 0 0 0.0250347 17.8991 1 0 7.91354e-05 -77.9518 0 0 5.25948e-05 89.5161 0.000561855 -90.2692 0.000400563 90.2533 0.000108765 87.9724
4.53488e+10 6.66217e-05 -63.0546 0 0 0.469216 0.249213 0 0 0.0249844 17.5103 1 0 7.73866e-05 -77.719 0 0 5.38237e-05 89.5271 0.000575068 -90.263 0.000409997 90.2476 0.000111315 88.0182
4.64159e+10 6.50587e-05 -63.1392 0 0 0.469223 0.243562 0 0 0.0249364 17.1289 1 0 7.56795e-05 -77.4801 0 0 5.50819e-05 89.5378 0.000588592 -90.2571 0.000419651 90.242 0.000113924 88.063
4.75081e+10 6.35388e-05 -63.2112 0 0 0.469231 0.238036 0 0 0.0248904 16.755 1 0 7.4013e-05 -77.2352 0 0 5.63698e-05 89.5482 0.000602434 -90.2512 0.000429533 90.2365 0.000116596 88.1069
4.8626e+10 6.20607e-05 -63.2705 0 0 0.469238 0.232632 0 0 0.0248465 16.3884 1 0 7.23864e-05 -76.9841 0 0 5.76882e-05 89.5585 0.000616603 -90.2455 0.000439648 90.2311 0.00011933 88.1497
4.97702e+10 6.06232e-05 -63.3172 0 0 0.469245 0.227347 0 0 0.0248045 16.0291 1 0 7.07986e-05 -76.7268 0 0 5.90378e-05 89.5685 0.000631105 -90.2399 0.00045 90.2259 0.000122129 88.1917
